EmployeeNumber,Age,Department,JobRole,Cluster,Attrition_Probability,Priority,Num_Actions,Recommendations
882,32,Research & Development,Laboratory Technician,1,0.0032053230559327154,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
885,25,Sales,Sales Executive,1,0.09696840698595807,Normal,10, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
887,49,Research & Development,Research Scientist,1,0.01102517628123574,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
888,24,Research & Development,Laboratory Technician,1,0.0113067415654963,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
889,32,Sales,Sales Executive,0,0.014203165056827866,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
893,38,Sales,Sales Representative,1,0.028990623709090765,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
894,42,Research & Development,Laboratory Technician,1,0.004134212937391247,Normal,6, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
895,31,Research & Development,Research Scientist,1,0.07933267867365969,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
896,29,Sales,Sales Representative,1,0.8535036577613521,URGENT,4, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé
897,53,Sales,Sales Executive,1,0.015521891060936967,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
899,35,Research & Development,Manufacturing Director,0,0.019532867950854727,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
900,37,Sales,Sales Representative,1,0.012964641157995335,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
901,53,Research & Development,Research Director,0,0.009935667155595239,Normal,6, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
902,43,Research & Development,Healthcare Representative,1,0.007435087427845449,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
903,47,Sales,Sales Executive,0,0.021685614448797793,Normal,7, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
904,37,Sales,Sales Executive,1,0.10388002675967282,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
905,50,Research & Development,Manager,0,0.02130365460461979,Normal,11, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
909,39,Human Resources,Human Resources,1,0.007886742029061845,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
910,33,Human Resources,Human Resources,1,0.07218720720607671,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
911,32,Research & Development,Laboratory Technician,1,0.9607194769925362,URGENT,17, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
912,29,Research & Development,Laboratory Technician,1,0.08844115554385099,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
913,44,Research & Development,Research Scientist,1,0.07057760561976031,Normal,11, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
916,28,Sales,Sales Executive,1,0.029377672347451568,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
918,58,Research & Development,Laboratory Technician,1,0.8997201388539453,URGENT,10, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
920,43,Research & Development,Manufacturing Director,1,0.027949867777461064,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
922,20,Sales,Sales Representative,1,0.8228497345449272,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
923,21,Research & Development,Research Scientist,1,0.8310860705703506,URGENT,4, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé
924,36,Research & Development,Healthcare Representative,0,0.029045353635593435,Normal,3, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
925,47,Sales,Sales Representative,1,0.10976397380682398,Normal,3, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
926,22,Research & Development,Manufacturing Director,1,0.8706999572046115,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
927,41,Research & Development,Laboratory Technician,1,0.8236482910009455,URGENT,13, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
930,28,Research & Development,Research Scientist,1,0.026820206564558458,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
932,39,Research & Development,Laboratory Technician,1,0.9575172478653134,URGENT,18, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
933,27,Research & Development,Research Scientist,1,0.08600497061752709,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
934,34,Research & Development,Laboratory Technician,1,0.04429264437704833,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
936,42,Sales,Sales Executive,1,0.020325458206106567,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
939,33,Research & Development,Research Scientist,1,0.258014750238003,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
940,58,Research & Development,Healthcare Representative,0,0.012281373829351966,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
941,31,Sales,Sales Representative,1,0.037667341100079355,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
942,35,Research & Development,Healthcare Representative,1,0.02375965174794776,Normal,13, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
944,49,Research & Development,Laboratory Technician,0,0.052485946370176007,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
945,48,Research & Development,Research Scientist,1,0.035133288505666986,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
947,31,Sales,Sales Executive,1,0.01115597404143161,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
949,36,Research & Development,Research Scientist,1,0.009444482254261673,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
950,38,Research & Development,Research Director,0,0.004098044988765297,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
951,32,Research & Development,Laboratory Technician,1,0.021001332344720028,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
952,25,Sales,Sales Representative,1,0.9779660365597562,URGENT,4, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé
954,40,Sales,Sales Executive,1,0.09514849937537963,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
956,26,Sales,Sales Executive,1,0.05620839695919935,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
957,41,Research & Development,Laboratory Technician,0,0.03488618083272042,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
958,36,Research & Development,Laboratory Technician,0,0.011471470249978926,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
959,19,Sales,Sales Representative,1,0.9778084154824531,URGENT,10, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
960,20,Research & Development,Laboratory Technician,1,0.9466367723311068,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
961,31,Research & Development,Healthcare Representative,0,0.01669177346025792,Normal,11, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
964,40,Research & Development,Research Scientist,1,0.07810131303812921,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
966,32,Research & Development,Manufacturing Director,1,0.008375251240770485,Normal,8, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
967,36,Sales,Sales Executive,0,0.7560306351444412,URGENT,4, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé
969,33,Research & Development,Healthcare Representative,1,0.018962876773639,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
970,37,Sales,Sales Executive,0,0.8961757872592025,URGENT,15, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
972,45,Research & Development,Laboratory Technician,0,0.006403709951048541,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
974,29,Sales,Sales Representative,1,0.07706840379471525,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
975,35,Sales,Sales Executive,1,0.03215368633502455,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
976,52,Research & Development,Manager,0,0.004792320178958108,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
977,58,Research & Development,Research Scientist,1,0.8310422424164806,URGENT,4, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé
981,53,Sales,Manager,0,0.009055972619301097,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
982,30,Sales,Sales Executive,0,0.06548009540459343,Normal,7, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
983,38,Sales,Sales Executive,1,0.030419791757957185,Normal,3, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
984,35,Sales,Sales Executive,0,0.007642904881564477,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
985,39,Sales,Sales Executive,1,0.01852176081108523,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
986,40,Sales,Sales Executive,1,0.9371253084379031,URGENT,10, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
987,47,Research & Development,Manufacturing Director,0,0.01761052679861921,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
990,36,Sales,Sales Executive,1,0.005077420489033844,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
991,31,Research & Development,Research Scientist,1,0.9576775328838136,URGENT,14, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
992,33,Sales,Manager,0,0.009774699271848127,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
994,29,Research & Development,Research Scientist,1,0.9510110777728837,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
995,33,Research & Development,Research Scientist,1,0.02708788977994732,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
996,45,Research & Development,Laboratory Technician,1,0.004610504105482902,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
997,50,Research & Development,Research Director,0,0.0046649657546272314,Normal,3, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
998,33,Research & Development,Healthcare Representative,1,0.018300464514624415,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
999,41,Research & Development,Research Director,0,0.008069219962940664,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1001,27,Research & Development,Laboratory Technician,1,0.050920794859506596,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1002,45,Research & Development,Laboratory Technician,0,0.03192784510926095,Normal,10, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1003,47,Sales,Sales Executive,1,0.05504878807816735,Normal,6, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1004,30,Research & Development,Research Scientist,1,0.9635982946444439,URGENT,13, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1005,50,Research & Development,Manufacturing Director,0,0.007971196029239805,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1006,38,Research & Development,Research Scientist,1,0.028128358915178158,Normal,3, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1007,46,Research & Development,Manufacturing Director,0,0.015670076179965395,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1009,24,Research & Development,Manufacturing Director,1,0.010870727145303976,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1010,35,Research & Development,Laboratory Technician,1,0.8532862301113672,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
1011,31,Research & Development,Manufacturing Director,1,0.02217931984543791,Normal,10, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1012,18,Research & Development,Research Scientist,1,0.03573192398463189,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1013,54,Research & Development,Manufacturing Director,0,0.0112339187408416,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1014,35,Research & Development,Healthcare Representative,0,0.01287957225773462,Normal,10, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1015,30,Research & Development,Research Director,0,0.0094723062183339,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
1016,20,Research & Development,Research Scientist,1,0.968975081025307,URGENT,8, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1017,30,Research & Development,Laboratory Technician,1,0.5498476435143781,Moyen,2, RISQUE MOYEN D'ATTRITION | → Suivi régulier avec le manager
1018,26,Research & Development,Manufacturing Director,1,0.0035341277426822726,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1019,22,Research & Development,Laboratory Technician,1,0.05787677857583269,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1022,48,Research & Development,Healthcare Representative,1,0.035854847700097024,Normal,9, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1024,48,Research & Development,Healthcare Representative,0,0.00560598744251507,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1025,41,Research & Development,Manufacturing Director,1,0.008585970188033958,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1026,39,Research & Development,Manufacturing Director,0,0.0039013712177210706,Normal,7, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1027,27,Research & Development,Manufacturing Director,1,0.008514761079878688,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1028,35,Research & Development,Laboratory Technician,1,0.02104024578308289,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1029,42,Sales,Manager,1,0.008152816657778807,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1030,50,Research & Development,Laboratory Technician,1,0.0362335310794928,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1032,59,Research & Development,Manufacturing Director,0,0.010389816240439049,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1033,37,Research & Development,Healthcare Representative,1,0.9504897155431623,URGENT,14, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1034,55,Research & Development,Healthcare Representative,0,0.02354960584505409,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1035,41,Research & Development,Research Director,0,0.0035121852670996086,Normal,3, Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1036,38,Sales,Sales Executive,1,0.08252129947150544,Normal,3, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1037,26,Sales,Sales Executive,1,0.9355502969017602,URGENT,14, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1038,52,Sales,Manager,0,0.9459359799302647,URGENT,14, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1039,44,Sales,Sales Executive,0,0.011549983674737084,Normal,7, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1040,50,Sales,Sales Executive,0,0.006054795810513824,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1042,36,Research & Development,Laboratory Technician,0,0.8655525413319887,URGENT,15, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1043,39,Research & Development,Manufacturing Director,0,0.026801678550493833,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1044,33,Sales,Sales Representative,1,0.010944278451723384,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1045,45,Sales,Manager,0,0.004139237505688019,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1046,32,Research & Development,Laboratory Technician,0,0.02509211300046453,Normal,7, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1047,34,Sales,Sales Executive,0,0.019060437756922573,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1048,59,Sales,Manager,0,0.01226812338467085,Normal,10, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1049,45,Human Resources,Human Resources,1,0.06037760068384833,Normal,6, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
